SCHOOL_DSTRCT_CD,SCHOOL_DSTRCT_NM,INSTN_NUMBER,INSTN_NAME,TEST_CMPNT_TYP_CD,DSTRCT_NUM_TESTED_CNT,INSTN_NUM_TESTED_CNT,DSTRCT_AVG_SCORE_VAL,INSTN_AVG_SCORE_VAL
666,Greene County,401,Greene County High School,Math Section Score,10,10,476,476
667,Gwinnett County,101,Grayson High School,Combined Test Score,4964,312,1109.9,1061.1
667,Gwinnett County,101,Grayson High School,Evidence Based Reading and Writing,4964,312,556.5,537.5
667,Gwinnett County,101,Grayson High School,Math Section Score,4964,312,553.4,523.6
667,Gwinnett County,103,Norcross High School,Combined Test Score,4964,147,1109.9,1055.6
667,Gwinnett County,103,Norcross High School,Evidence Based Reading and Writing,4964,147,556.5,531.2
667,Gwinnett County,103,Norcross High School,Math Section Score,4964,147,553.4,524.4
667,Gwinnett County,105,Mill Creek High School,Combined Test Score,4964,275,1109.9,1136.5
667,Gwinnett County,105,Mill Creek High School,Evidence Based Reading and Writing,4964,275,556.5,568.4
667,Gwinnett County,105,Mill Creek High School,Math Section Score,4964,275,553.4,568.1
667,Gwinnett County,176,Parkview High School,Combined Test Score,4964,309,1109.9,1103.5
667,Gwinnett County,176,Parkview High School,Evidence Based Reading and Writing,4964,309,556.5,556.4
667,Gwinnett County,176,Parkview High School,Math Section Score,4964,309,553.4,547
667,Gwinnett County,182,Brookwood High School,Combined Test Score,4964,434,1109.9,1154.8
667,Gwinnett County,182,Brookwood High School,Evidence Based Reading and Writing,4964,434,556.5,578
667,Gwinnett County,182,Brookwood High School,Math Section Score,4964,434,553.4,576.8
667,Gwinnett County,185,Shiloh High School,Combined Test Score,4964,151,1109.9,994.8
667,Gwinnett County,185,Shiloh High School,Evidence Based Reading and Writing,4964,151,556.5,507.5
667,Gwinnett County,185,Shiloh High School,Math Section Score,4964,151,553.4,487.3
667,Gwinnett County,187,Meadowcreek High School,Combined Test Score,4964,119,1109.9,1008.4
667,Gwinnett County,187,Meadowcreek High School,Evidence Based Reading and Writing,4964,119,556.5,505.9
667,Gwinnett County,187,Meadowcreek High School,Math Section Score,4964,119,553.4,502.5
667,Gwinnett County,189,Phoenix High School,Combined Test Score,4964,TFS,1109.9,TFS
667,Gwinnett County,189,Phoenix High School,Evidence Based Reading and Writing,4964,TFS,556.5,TFS
667,Gwinnett County,189,Phoenix High School,Math Section Score,4964,TFS,553.4,TFS
667,Gwinnett County,195,Collins Hill High School,Combined Test Score,4964,176,1109.9,1099.8
667,Gwinnett County,195,Collins Hill High School,Evidence Based Reading and Writing,4964,176,556.5,549.4
667,Gwinnett County,195,Collins Hill High School,Math Section Score,4964,176,553.4,550.4
667,Gwinnett County,198,Crews Middle School,Combined Test Score,4964,TFS,1109.9,TFS
667,Gwinnett County,198,Crews Middle School,Evidence Based Reading and Writing,4964,TFS,556.5,TFS
667,Gwinnett County,198,Crews Middle School,Math Section Score,4964,TFS,553.4,TFS
667,Gwinnett County,304,Berkmar Middle School,Combined Test Score,4964,TFS,1109.9,TFS
667,Gwinnett County,304,Berkmar Middle School,Evidence Based Reading and Writing,4964,TFS,556.5,TFS
667,Gwinnett County,304,Berkmar Middle School,Math Section Score,4964,TFS,553.4,TFS
667,Gwinnett County,380,Dacula Middle School,Combined Test Score,4964,TFS,1109.9,TFS
667,Gwinnett County,380,Dacula Middle School,Evidence Based Reading and Writing,4964,TFS,556.5,TFS
667,Gwinnett County,380,Dacula Middle School,Math Section Score,4964,TFS,553.4,TFS
667,Gwinnett County,805,Peachtree Ridge High School,Combined Test Score,4964,356,1109.9,1141.1
667,Gwinnett County,805,Peachtree Ridge High School,Evidence Based Reading and Writing,4964,356,556.5,567.9
667,Gwinnett County,805,Peachtree Ridge High School,Math Section Score,4964,356,553.4,573.2
667,Gwinnett County,1018,Lanier High School,Combined Test Score,4964,159,1109.9,1114
667,Gwinnett County,1018,Lanier High School,Evidence Based Reading and Writing,4964,159,556.5,562.2
667,Gwinnett County,1018,Lanier High School,Math Section Score,4964,159,553.4,551.8
667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",Combined Test Score,4964,193,1109.9,1342.5
667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",Evidence Based Reading and Writing,4964,193,556.5,667.3
667,Gwinnett County,1019,"Gwinnett School of Mathematics, Science and Technology",Math Section Score,4964,193,553.4,675.2
667,Gwinnett County,1050,Berkmar High School,Combined Test Score,4964,134,1109.9,986.1
667,Gwinnett County,1050,Berkmar High School,Evidence Based Reading and Writing,4964,134,556.5,491.9
667,Gwinnett County,1050,Berkmar High School,Math Section Score,4964,134,553.4,494.2
667,Gwinnett County,1212,Gwinnett Online Campus,Combined Test Score,4964,38,1109.9,1057.9
667,Gwinnett County,1212,Gwinnett Online Campus,Evidence Based Reading and Writing,4964,38,556.5,544.7
667,Gwinnett County,1212,Gwinnett Online Campus,Math Section Score,4964,38,553.4,513.2
667,Gwinnett County,1410,Mountain View High School,Combined Test Score,4964,211,1109.9,1126.4
667,Gwinnett County,1410,Mountain View High School,Evidence Based Reading and Writing,4964,211,556.5,561.1
667,Gwinnett County,1410,Mountain View High School,Math Section Score,4964,211,553.4,565.2
667,Gwinnett County,1710,Archer High School,Combined Test Score,4964,320,1109.9,1094.9
667,Gwinnett County,1710,Archer High School,Evidence Based Reading and Writing,4964,320,556.5,554.2
667,Gwinnett County,1710,Archer High School,Math Section Score,4964,320,553.4,540.7
667,Gwinnett County,1814,Discovery High School,Combined Test Score,4964,158,1109.9,1033.4
667,Gwinnett County,1814,Discovery High School,Essay Analysis Score,TFS,TFS,TFS,TFS
667,Gwinnett County,1814,Discovery High School,Essay Reading Score,TFS,TFS,TFS,TFS
667,Gwinnett County,1814,Discovery High School,Essay Total,TFS,TFS,TFS,TFS
667,Gwinnett County,1814,Discovery High School,Essay Writing Score,TFS,TFS,TFS,TFS
667,Gwinnett County,1814,Discovery High School,Evidence Based Reading and Writing,4964,158,556.5,518
667,Gwinnett County,1814,Discovery High School,Math Section Score,4964,158,553.4,515.4
667,Gwinnett County,1818,Paul Duke STEM High School,Combined Test Score,4964,104,1109.9,1144.8
667,Gwinnett County,1818,Paul Duke STEM High School,Evidence Based Reading and Writing,4964,104,556.5,570.3
667,Gwinnett County,1818,Paul Duke STEM High School,Math Section Score,4964,104,553.4,574.5
667,Gwinnett County,1819,McClure Health Science High School,Combined Test Score,4964,100,1109.9,1083.4
667,Gwinnett County,1819,McClure Health Science High School,Evidence Based Reading and Writing,4964,100,556.5,542.9
667,Gwinnett County,1819,McClure Health Science High School,Math Section Score,4964,100,553.4,540.5
667,Gwinnett County,1820,Seckinger High School,Combined Test Score,4964,202,1109.9,1119.4
667,Gwinnett County,1820,Seckinger High School,Evidence Based Reading and Writing,4964,202,556.5,558.4
667,Gwinnett County,1820,Seckinger High School,Math Section Score,4964,202,553.4,561
667,Gwinnett County,2558,South Gwinnett High School,Combined Test Score,4964,130,1109.9,1003.2
667,Gwinnett County,2558,South Gwinnett High School,Evidence Based Reading and Writing,4964,130,556.5,516.2
667,Gwinnett County,2558,South Gwinnett High School,Math Section Score,4964,130,553.4,487.1
667,Gwinnett County,3750,Central Gwinnett High School,Combined Test Score,4964,144,1109.9,1072
667,Gwinnett County,3750,Central Gwinnett High School,Evidence Based Reading and Writing,4964,144,556.5,544.4
667,Gwinnett County,3750,Central Gwinnett High School,Math Section Score,4964,144,553.4,527.6
667,Gwinnett County,4052,Dacula High School,Combined Test Score,4964,183,1109.9,1064.4
667,Gwinnett County,4052,Dacula High School,Evidence Based Reading and Writing,4964,183,556.5,539.3
667,Gwinnett County,4052,Dacula High School,Math Section Score,4964,183,553.4,525
667,Gwinnett County,4556,North Gwinnett High School,Combined Test Score,4964,411,1109.9,1205.6
667,Gwinnett County,4556,North Gwinnett High School,Evidence Based Reading and Writing,4964,411,556.5,594.2
667,Gwinnett County,4556,North Gwinnett High School,Math Section Score,4964,411,553.4,611.4
667,Gwinnett County,5550,Duluth High School,Combined Test Score,4964,189,1109.9,1063
667,Gwinnett County,5550,Duluth High School,Evidence Based Reading and Writing,4964,189,556.5,529.7
667,Gwinnett County,5550,Duluth High School,Math Section Score,4964,189,553.4,533.2
668,Habersham County,2052,Habersham Central High School,Combined Test Score,109,109,1082,1082
668,Habersham County,2052,Habersham Central High School,Evidence Based Reading and Writing,109,109,557.4,557.4
668,Habersham County,2052,Habersham Central High School,Math Section Score,109,109,524.6,524.6
669,Hall County,102,Chestatee High School,Combined Test Score,611,78,1038.5,1043.6
669,Hall County,102,Chestatee High School,Evidence Based Reading and Writing,611,78,534.7,539.2
669,Hall County,102,Chestatee High School,Math Section Score,611,78,503.9,504.4
669,Hall County,105,Lanier College and Career Academy,Combined Test Score,611,TFS,1038.5,TFS
669,Hall County,105,Lanier College and Career Academy,Evidence Based Reading and Writing,611,TFS,534.7,TFS
669,Hall County,105,Lanier College and Career Academy,Math Section Score,611,TFS,503.9,TFS
669,Hall County,189,West Hall High School,Combined Test Score,611,72,1038.5,978.6
669,Hall County,189,West Hall High School,Evidence Based Reading and Writing,611,72,534.7,501.9
669,Hall County,189,West Hall High School,Math Section Score,611,72,503.9,476.7
669,Hall County,202,Flowery Branch High,Combined Test Score,611,129,1038.5,1057.4
669,Hall County,202,Flowery Branch High,Evidence Based Reading and Writing,611,129,534.7,546
669,Hall County,202,Flowery Branch High,Math Section Score,611,129,503.9,511.5
669,Hall County,391,Cherokee Bluff High School,Combined Test Score,611,134,1038.5,1050.5
669,Hall County,391,Cherokee Bluff High School,Evidence Based Reading and Writing,611,134,534.7,538.1
669,Hall County,391,Cherokee Bluff High School,Math Section Score,611,134,503.9,512.4
669,Hall County,1552,East Hall High School,Combined Test Score,611,49,1038.5,986.1
669,Hall County,1552,East Hall High School,Evidence Based Reading and Writing,611,49,534.7,512
669,Hall County,1552,East Hall High School,Math Section Score,611,49,503.9,474.1
669,Hall County,1556,North Hall High School,Combined Test Score,611,86,1038.5,1076.9
669,Hall County,1556,North Hall High School,Evidence Based Reading and Writing,611,86,534.7,550.6
669,Hall County,1556,North Hall High School,Math Section Score,611,86,503.9,526.3
669,Hall County,4752,Johnson High School,Combined Test Score,611,61,1038.5,1031.5
669,Hall County,4752,Johnson High School,Evidence Based Reading and Writing,611,61,534.7,534.6
669,Hall County,4752,Johnson High School,Math Section Score,611,61,503.9,496.9
670,Hancock County,288,Hancock Central High School,Combined Test Score,13,13,867.7,867.7
670,Hancock County,288,Hancock Central High School,Evidence Based Reading and Writing,13,13,456.2,456.2
670,Hancock County,288,Hancock Central High School,Math Section Score,13,13,411.5,411.5
671,Haralson County,3050,Haralson County High School,Combined Test Score,74,74,978.8,978.8
671,Haralson County,3050,Haralson County High School,Evidence Based Reading and Writing,74,74,505.7,505.7
671,Haralson County,3050,Haralson County High School,Math Section Score,74,74,473.1,473.1
672,Harris County,299,Harris County High School,Combined Test Score,107,107,1109.8,1109.8
672,Harris County,299,Harris County High School,Evidence Based Reading and Writing,107,107,575,575
672,Harris County,299,Harris County High School,Math Section Score,107,107,534.9,534.9
673,Hart County,3050,Hart County High School,Combined Test Score,89,89,1023.7,1023.7
673,Hart County,3050,Hart County High School,Evidence Based Reading and Writing,89,89,533,533
673,Hart County,3050,Hart County High School,Math Section Score,89,89,490.7,490.7
674,Heard County,110,Heard County High School,Combined Test Score,54,54,1025.2,1025.2
674,Heard County,110,Heard County High School,Evidence Based Reading and Writing,54,54,538.1,538.1
674,Heard County,110,Heard County High School,Math Section Score,54,54,487,487
675,Henry County,101,Union Grove High,Combined Test Score,1490,197,979.9,1064.5
675,Henry County,101,Union Grove High,Evidence Based Reading and Writing,1490,197,509.4,547
675,Henry County,101,Union Grove High,Math Section Score,1490,197,470.5,517.5
675,Henry County,104,Luella High School,Combined Test Score,1490,172,979.9,927.4
675,Henry County,104,Luella High School,Evidence Based Reading and Writing,1490,172,509.4,485
675,Henry County,104,Luella High School,Math Section Score,1490,172,470.5,442.4
675,Henry County,105,Dutchtown High,Combined Test Score,1490,178,979.9,969.1
675,Henry County,105,Dutchtown High,Evidence Based Reading and Writing,1490,178,509.4,499.2
675,Henry County,105,Dutchtown High,Math Section Score,1490,178,470.5,469.9
675,Henry County,195,Patrick Henry High School,Combined Test Score,1490,TFS,979.9,TFS
675,Henry County,195,Patrick Henry High School,Evidence Based Reading and Writing,1490,TFS,509.4,TFS
675,Henry County,195,Patrick Henry High School,Math Section Score,1490,TFS,470.5,TFS
675,Henry County,214,Locust Grove High,Combined Test Score,1490,129,979.9,983.7
675,Henry County,214,Locust Grove High,Evidence Based Reading and Writing,1490,129,509.4,509.4
675,Henry County,214,Locust Grove High,Math Section Score,1490,129,470.5,474.3
675,Henry County,215,Hampton Middle School,Combined Test Score,1490,TFS,979.9,TFS
675,Henry County,215,Hampton Middle School,Evidence Based Reading and Writing,1490,TFS,509.4,TFS
675,Henry County,215,Hampton Middle School,Math Section Score,1490,TFS,470.5,TFS
675,Henry County,295,Stockbridge High School,Combined Test Score,1490,112,979.9,940.4
675,Henry County,295,Stockbridge High School,Evidence Based Reading and Writing,1490,112,509.4,491.1
675,Henry County,295,Stockbridge High School,Math Section Score,1490,112,470.5,449.3
675,Henry County,307,Ola High School,Combined Test Score,1490,207,979.9,1026.7
675,Henry County,307,Ola High School,Evidence Based Reading and Writing,1490,207,509.4,528.9
675,Henry County,307,Ola High School,Math Section Score,1490,207,470.5,497.8
675,Henry County,315,Hampton High School,Combined Test Score,1490,98,979.9,948.1
675,Henry County,315,Hampton High School,Evidence Based Reading and Writing,1490,98,509.4,495.9
675,Henry County,315,Hampton High School,Math Section Score,1490,98,470.5,452.1
675,Henry County,391,Eagle's Landing High School,Combined Test Score,1490,126,979.9,953.1
675,Henry County,391,Eagle's Landing High School,Evidence Based Reading and Writing,1490,126,509.4,507
675,Henry County,391,Eagle's Landing High School,Math Section Score,1490,126,470.5,446.1
675,Henry County,408,Woodland High School,Combined Test Score,1490,142,979.9,1003.4
675,Henry County,408,Woodland High School,Evidence Based Reading and Writing,1490,142,509.4,520.8
675,Henry County,408,Woodland High School,Math Section Score,1490,142,470.5,482.5
675,Henry County,3050,McDonough High School,Combined Test Score,1490,105,979.9,910.3
675,Henry County,3050,McDonough High School,Evidence Based Reading and Writing,1490,105,509.4,478.3
675,Henry County,3050,McDonough High School,Math Section Score,1490,105,470.5,432
675,Henry County,4050,McDonough Middle School,Combined Test Score,1490,TFS,979.9,TFS
675,Henry County,4050,McDonough Middle School,Evidence Based Reading and Writing,1490,TFS,509.4,TFS
675,Henry County,4050,McDonough Middle School,Math Section Score,1490,TFS,470.5,TFS
675,Henry County,5052,Stockbridge Middle School,Combined Test Score,1490,TFS,979.9,TFS
675,Henry County,5052,Stockbridge Middle School,Evidence Based Reading and Writing,1490,TFS,509.4,TFS
675,Henry County,5052,Stockbridge Middle School,Math Section Score,1490,TFS,470.5,TFS
675,Henry County,6001,Impact Academy,Combined Test Score,1490,19,979.9,947.9
675,Henry County,6001,Impact Academy,Evidence Based Reading and Writing,1490,19,509.4,513.7
675,Henry County,6001,Impact Academy,Math Section Score,1490,19,470.5,434.2
676,Houston County,111,Veterans High School,Combined Test Score,758,216,1061.4,1083.1
676,Houston County,111,Veterans High School,Evidence Based Reading and Writing,758,216,545.3,556.9
676,Houston County,111,Veterans High School,Math Section Score,758,216,516,526.2
676,Houston County,192,Houston County High School,Combined Test Score,758,214,1061.4,1084.3
676,Houston County,192,Houston County High School,Evidence Based Reading and Writing,758,214,545.3,554
676,Houston County,192,Houston County High School,Math Section Score,758,214,516,530.4
676,Houston County,1054,Perry High School,Combined Test Score,758,106,1061.4,1065.9
676,Houston County,1054,Perry High School,Evidence Based Reading and Writing,758,106,545.3,548.7
676,Houston County,1054,Perry High School,Math Section Score,758,106,516,517.3
676,Houston County,2052,Northside High School,Combined Test Score,758,106,1061.4,1058.7
676,Houston County,2052,Northside High School,Evidence Based Reading and Writing,758,106,545.3,546.6
676,Houston County,2052,Northside High School,Math Section Score,758,106,516,512.1
676,Houston County,4056,Warner Robins High School,Combined Test Score,758,116,1061.4,976.8
676,Houston County,4056,Warner Robins High School,Evidence Based Reading and Writing,758,116,545.3,503.5
676,Houston County,4056,Warner Robins High School,Math Section Score,758,116,516,473.3
677,Irwin County,2050,Irwin County High School,Combined Test Score,35,35,966,966
677,Irwin County,2050,Irwin County High School,Evidence Based Reading and Writing,35,35,500.9,500.9
677,Irwin County,2050,Irwin County High School,Math Section Score,35,35,465.1,465.1
678,Jackson County,107,East Jackson Comprehensive High School,Combined Test Score,197,52,1061.6,1085.8
678,Jackson County,107,East Jackson Comprehensive High School,Evidence Based Reading and Writing,197,52,543.7,555.2
678,Jackson County,107,East Jackson Comprehensive High School,Math Section Score,197,52,518,530.6
678,Jackson County,191,Jackson County High School,Combined Test Score,197,145,1061.6,1053
678,Jackson County,191,Jackson County High School,Evidence Based Reading and Writing,197,145,543.7,539.5
678,Jackson County,191,Jackson County High School,Math Section Score,197,145,518,513.4
679,Jasper County,108,Jasper County High School,Combined Test Score,39,39,981,981
679,Jasper County,108,Jasper County High School,Evidence Based Reading and Writing,39,39,508.7,508.7
679,Jasper County,108,Jasper County High School,Math Section Score,39,39,472.3,472.3
680,Jeff Davis County,199,Jeff Davis High School,Combined Test Score,27,27,1097.4,1097.4
680,Jeff Davis County,199,Jeff Davis High School,Evidence Based Reading and Writing,27,27,571.5,571.5
680,Jeff Davis County,199,Jeff Davis High School,Math Section Score,27,27,525.9,525.9
681,Jefferson County,196,Jefferson County High School,Combined Test Score,21,21,981.9,981.9
681,Jefferson County,196,Jefferson County High School,Evidence Based Reading and Writing,21,21,523.8,523.8
681,Jefferson County,196,Jefferson County High School,Math Section Score,21,21,458.1,458.1
682,Jenkins County,201,Jenkins County High School,Combined Test Score,16,16,983.1,983.1
682,Jenkins County,201,Jenkins County High School,Evidence Based Reading and Writing,16,16,511.9,511.9
682,Jenkins County,201,Jenkins County High School,Math Section Score,16,16,471.3,471.3
683,Johnson County,201,Johnson County High School,Combined Test Score,33,33,926.1,926.1
683,Johnson County,201,Johnson County High School,Evidence Based Reading and Writing,33,33,473.6,473.6
683,Johnson County,201,Johnson County High School,Math Section Score,33,33,452.4,452.4
684,Jones County,192,Jones County High School,Combined Test Score,109,109,1032.9,1032.9
684,Jones County,192,Jones County High School,Evidence Based Reading and Writing,109,109,538.9,538.9
684,Jones County,192,Jones County High School,Math Section Score,109,109,494,494
685,Lamar County,175,Lamar County High School,Combined Test Score,41,41,1029.3,1029.3
685,Lamar County,175,Lamar County High School,Evidence Based Reading and Writing,41,41,535.4,535.4
685,Lamar County,175,Lamar County High School,Math Section Score,41,41,493.9,493.9
686,Lanier County,201,Lanier County High School,Combined Test Score,25,25,1029.6,1029.6
686,Lanier County,201,Lanier County High School,Evidence Based Reading and Writing,25,25,541.6,541.6
686,Lanier County,201,Lanier County High School,Math Section Score,25,25,488,488
687,Laurens County,110,West Laurens High School,Combined Test Score,132,102,1037.4,1057.8
687,Laurens County,110,West Laurens High School,Evidence Based Reading and Writing,132,102,536.9,547.3
687,Laurens County,110,West Laurens High School,Math Section Score,132,102,500.5,510.6
687,Laurens County,197,East Laurens High School,Combined Test Score,132,27,1037.4,977.8
687,Laurens County,197,East Laurens High School,Evidence Based Reading and Writing,132,27,536.9,504.1
687,Laurens County,197,East Laurens High School,Math Section Score,132,27,500.5,473.7
687,Laurens County,297,East Laurens Middle School,Combined Test Score,132,TFS,1037.4,TFS
687,Laurens County,297,East Laurens Middle School,Evidence Based Reading and Writing,132,TFS,536.9,TFS
687,Laurens County,297,East Laurens Middle School,Math Section Score,132,TFS,500.5,TFS
687,Laurens County,2054,West Laurens Middle School,Combined Test Score,132,TFS,1037.4,TFS
687,Laurens County,2054,West Laurens Middle School,Evidence Based Reading and Writing,132,TFS,536.9,TFS
687,Laurens County,2054,West Laurens Middle School,Math Section Score,132,TFS,500.5,TFS
688,Lee County,193,Lee County High School,Combined Test Score,143,143,1039.9,1039.9
688,Lee County,193,Lee County High School,Evidence Based Reading and Writing,143,143,540.5,540.5
688,Lee County,193,Lee County High School,Math Section Score,143,143,499.4,499.4
689,Liberty County,105,Bradwell Institute,Combined Test Score,156,89,978.5,975.1
689,Liberty County,105,Bradwell Institute,Evidence Based Reading and Writing,156,89,513.1,516.7
689,Liberty County,105,Bradwell Institute,Math Section Score,156,89,465.4,458.3
689,Liberty County,192,Liberty County High School,Combined Test Score,156,67,978.5,983
689,Liberty County,192,Liberty County High School,Evidence Based Reading and Writing,156,67,513.1,508.2
689,Liberty County,192,Liberty County High School,Math Section Score,156,67,465.4,474.8
690,Lincoln County,110,Lincoln County High School,Combined Test Score,27,27,1038.1,1038.1
690,Lincoln County,110,Lincoln County High School,Evidence Based Reading and Writing,27,27,531.1,531.1
690,Lincoln County,110,Lincoln County High School,Math Section Score,27,27,507,507
691,Long County,205,Long County High School,Combined Test Score,92,92,991.2,991.2
691,Long County,205,Long County High School,Evidence Based Reading and Writing,92,92,516.4,516.4
691,Long County,205,Long County High School,Math Section Score,92,92,474.8,474.8
692,Lowndes County,5050,Lowndes High School,Combined Test Score,255,255,1058.9,1058.9
692,Lowndes County,5050,Lowndes High School,Evidence Based Reading and Writing,255,255,546.4,546.4
692,Lowndes County,5050,Lowndes High School,Math Section Score,255,255,512.4,512.4
693,Lumpkin County,101,Lumpkin County High School,Combined Test Score,92,92,1082.9,1082.9
693,Lumpkin County,101,Lumpkin County High School,Evidence Based Reading and Writing,92,92,562.4,562.4
693,Lumpkin County,101,Lumpkin County High School,Math Section Score,92,92,520.5,520.5
694,Macon County,2060,Macon County High School,Combined Test Score,TFS,TFS,TFS,TFS
694,Macon County,2060,Macon County High School,Evidence Based Reading and Writing,TFS,TFS,TFS,TFS
694,Macon County,2060,Macon County High School,Math Section Score,TFS,TFS,TFS,TFS
695,Madison County,5050,Madison County High School,Combined Test Score,80,80,1074.8,1074.8
695,Madison County,5050,Madison County High School,Evidence Based Reading and Writing,80,80,557.3,557.3
695,Madison County,5050,Madison County High School,Math Section Score,80,80,517.5,517.5
696,Marion County,275,Marion County Middle/High School,Combined Test Score,30,30,876.3,876.3
696,Marion County,275,Marion County Middle/High School,Evidence Based Reading and Writing,30,30,464.7,464.7
696,Marion County,275,Marion County Middle/High School,Math Section Score,30,30,411.7,411.7
697,McDuffie County,192,Thomson High School,Combined Test Score,53,53,937.9,937.9
697,McDuffie County,192,Thomson High School,Evidence Based Reading and Writing,53,53,500.8,500.8
697,McDuffie County,192,Thomson High School,Math Section Score,53,53,437.2,437.2
698,McIntosh County,104,McIntosh Academy,Combined Test Score,15,15,928,928
698,McIntosh County,104,McIntosh Academy,Evidence Based Reading and Writing,15,15,477.3,477.3
698,McIntosh County,104,McIntosh Academy,Math Section Score,15,15,450.7,450.7
699,Meriwether County,300,Greenville High School,Combined Test Score,88,38,878,856.1
699,Meriwether County,300,Greenville High School,Evidence Based Reading and Writing,88,38,458.4,449.2
699,Meriwether County,300,Greenville High School,Math Section Score,88,38,419.5,406.8
699,Meriwether County,4050,Manchester High School,Combined Test Score,88,50,878,894.6
699,Meriwether County,4050,Manchester High School,Evidence Based Reading and Writing,88,50,458.4,465.4
699,Meriwether County,4050,Manchester High School,Math Section Score,88,50,419.5,429.2
700,Miller County,210,Miller County High School,Combined Test Score,18,18,928.9,928.9
700,Miller County,210,Miller County High School,Evidence Based Reading and Writing,18,18,484.4,484.4
700,Miller County,210,Miller County High School,Math Section Score,18,18,444.4,444.4
701,Mitchell County,105,Baconton Community Charter School,Combined Test Score,31,20,979.7,1010
701,Mitchell County,105,Baconton Community Charter School,Evidence Based Reading and Writing,31,20,512.3,527
701,Mitchell County,105,Baconton Community Charter School,Math Section Score,31,20,467.4,483
701,Mitchell County,282,Mitchell County High School,Combined Test Score,31,11,979.7,924.5
701,Mitchell County,282,Mitchell County High School,Evidence Based Reading and Writing,31,11,512.3,485.5
701,Mitchell County,282,Mitchell County High School,Math Section Score,31,11,467.4,439.1
702,Monroe County,184,Mary Persons High School,Combined Test Score,92,92,1040.8,1040.8
702,Monroe County,184,Mary Persons High School,Evidence Based Reading and Writing,92,92,540.1,540.1
702,Monroe County,184,Mary Persons High School,Math Section Score,92,92,500.7,500.7
703,Montgomery County,201,Montgomery County High School,Combined Test Score,TFS,TFS,TFS,TFS
703,Montgomery County,201,Montgomery County High School,Evidence Based Reading and Writing,TFS,TFS,TFS,TFS
703,Montgomery County,201,Montgomery County High School,Math Section Score,TFS,TFS,TFS,TFS
704,Morgan County,1050,Morgan County High School,Combined Test Score,83,83,1044.8,1044.8
704,Morgan County,1050,Morgan County High School,Evidence Based Reading and Writing,83,83,538.2,538.2
704,Morgan County,1050,Morgan County High School,Math Section Score,83,83,506.6,506.6
705,Murray County,112,North Murray High School,Combined Test Score,118,53,998.2,1024
705,Murray County,112,North Murray High School,Evidence Based Reading and Writing,118,53,520.4,529.2
705,Murray County,112,North Murray High School,Math Section Score,118,53,477.8,494.7
705,Murray County,190,Murray County High School,Combined Test Score,118,65,998.2,977.2
705,Murray County,190,Murray County High School,Evidence Based Reading and Writing,118,65,520.4,513.2
705,Murray County,190,Murray County High School,Math Section Score,118,65,477.8,464
706,Muscogee County,203,Northside High School,Combined Test Score,553,114,1069.7,1044.4
706,Muscogee County,203,Northside High School,Evidence Based Reading and Writing,553,114,552.7,536.5
706,Muscogee County,203,Northside High School,Math Section Score,553,114,517,507.9
706,Muscogee County,278,Shaw High School,Combined Test Score,553,50,1069.7,977.8
706,Muscogee County,278,Shaw High School,Evidence Based Reading and Writing,553,50,552.7,510.4
706,Muscogee County,278,Shaw High School,Math Section Score,553,50,517,467.4
706,Muscogee County,378,Spencer High School,Combined Test Score,553,28,1069.7,965.4
706,Muscogee County,378,Spencer High School,Evidence Based Reading and Writing,553,28,552.7,502.9
706,Muscogee County,378,Spencer High School,Math Section Score,553,28,517,462.5
706,Muscogee County,502,Rainey McCullers School of the Arts,Combined Test Score,553,26,1069.7,1033.1
706,Muscogee County,502,Rainey McCullers School of the Arts,Evidence Based Reading and Writing,553,26,552.7,543.5
706,Muscogee County,502,Rainey McCullers School of the Arts,Math Section Score,553,26,517,489.6
706,Muscogee County,1064,Kendrick High School,Combined Test Score,553,18,1069.7,959.4
706,Muscogee County,1064,Kendrick High School,Evidence Based Reading and Writing,553,18,552.7,502.2
706,Muscogee County,1064,Kendrick High School,Math Section Score,553,18,517,457.2
706,Muscogee County,2062,Hardaway High School,Combined Test Score,553,75,1069.7,994.4
706,Muscogee County,2062,Hardaway High School,Evidence Based Reading and Writing,553,75,552.7,525.1
706,Muscogee County,2062,Hardaway High School,Math Section Score,553,75,517,469.3
706,Muscogee County,3054,Columbus High School,Combined Test Score,553,200,1069.7,1193.9
706,Muscogee County,3054,Columbus High School,Evidence Based Reading and Writing,553,200,552.7,611.4
706,Muscogee County,3054,Columbus High School,Math Section Score,553,200,517,582.5
706,Muscogee County,5052,Carver High School,Combined Test Score,553,18,1069.7,943.9
706,Muscogee County,5052,Carver High School,Evidence Based Reading and Writing,553,18,552.7,487.2
706,Muscogee County,5052,Carver High School,Math Section Score,553,18,517,456.7
706,Muscogee County,5062,Jordan Vocational High School,Combined Test Score,553,24,1069.7,920.4
706,Muscogee County,5062,Jordan Vocational High School,Evidence Based Reading and Writing,553,24,552.7,471.3
706,Muscogee County,5062,Jordan Vocational High School,Math Section Score,553,24,517,449.2
707,Newton County,173,Newton High School,Combined Test Score,443,187,959.9,921.4
707,Newton County,173,Newton High School,Evidence Based Reading and Writing,443,187,504.1,484.7
707,Newton County,173,Newton High School,Math Section Score,443,187,455.8,436.7
707,Newton County,206,Alcovy High School,Combined Test Score,443,118,959.9,938.2
